# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
5.818         	(0.000000e+00 -9.122839e-01 0.000000e+00)	(0.000000e+00 -9.122839e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.555384e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.82          	(0.000000e+00 -9.071009e-01 0.000000e+00)	(0.000000e+00 -9.071009e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.627614e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.822         	(0.000000e+00 -9.017739e-01 0.000000e+00)	(0.000000e+00 -9.017739e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.699440e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.824         	(0.000000e+00 -8.963036e-01 0.000000e+00)	(0.000000e+00 -8.963036e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.770852e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.826         	(0.000000e+00 -8.906909e-01 0.000000e+00)	(0.000000e+00 -8.906909e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.841837e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.828         	(0.000000e+00 -8.849367e-01 0.000000e+00)	(0.000000e+00 -8.849367e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.912385e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.83          	(0.000000e+00 -8.790418e-01 0.000000e+00)	(0.000000e+00 -8.790418e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.982484e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.832         	(0.000000e+00 -8.730072e-01 0.000000e+00)	(0.000000e+00 -8.730072e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.052123e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.834         	(0.000000e+00 -8.668338e-01 0.000000e+00)	(0.000000e+00 -8.668338e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.121291e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.836         	(0.000000e+00 -8.605225e-01 0.000000e+00)	(0.000000e+00 -8.605225e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.189977e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.838         	(0.000000e+00 -8.540744e-01 0.000000e+00)	(0.000000e+00 -8.540744e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.258171e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.84          	(0.000000e+00 -8.474903e-01 0.000000e+00)	(0.000000e+00 -8.474903e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.325860e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.842         	(0.000000e+00 -8.407715e-01 0.000000e+00)	(0.000000e+00 -8.407715e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.393035e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.844         	(0.000000e+00 -8.339187e-01 0.000000e+00)	(0.000000e+00 -8.339187e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.459685e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.846         	(0.000000e+00 -8.269332e-01 0.000000e+00)	(0.000000e+00 -8.269332e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.525799e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.848         	(0.000000e+00 -8.198161e-01 0.000000e+00)	(0.000000e+00 -8.198161e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.591367e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.85          	(0.000000e+00 -8.125683e-01 0.000000e+00)	(0.000000e+00 -8.125683e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.656378e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.852         	(0.000000e+00 -8.051911e-01 0.000000e+00)	(0.000000e+00 -8.051911e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.720822e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.854         	(0.000000e+00 -7.976856e-01 0.000000e+00)	(0.000000e+00 -7.976856e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.784689e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.856         	(0.000000e+00 -7.900530e-01 0.000000e+00)	(0.000000e+00 -7.900530e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.847968e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.858         	(0.000000e+00 -7.822944e-01 0.000000e+00)	(0.000000e+00 -7.822944e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.910649e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.86          	(0.000000e+00 -7.744110e-01 0.000000e+00)	(0.000000e+00 -7.744110e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.972723e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.862         	(0.000000e+00 -7.664041e-01 0.000000e+00)	(0.000000e+00 -7.664041e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.034179e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.864         	(0.000000e+00 -7.582749e-01 0.000000e+00)	(0.000000e+00 -7.582749e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.095008e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.866         	(0.000000e+00 -7.500247e-01 0.000000e+00)	(0.000000e+00 -7.500247e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.155200e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.868         	(0.000000e+00 -7.416547e-01 0.000000e+00)	(0.000000e+00 -7.416547e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.214745e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.87          	(0.000000e+00 -7.331664e-01 0.000000e+00)	(0.000000e+00 -7.331664e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.273634e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.872         	(0.000000e+00 -7.245609e-01 0.000000e+00)	(0.000000e+00 -7.245609e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.331858e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.874         	(0.000000e+00 -7.158396e-01 0.000000e+00)	(0.000000e+00 -7.158396e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.389407e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.876         	(0.000000e+00 -7.070039e-01 0.000000e+00)	(0.000000e+00 -7.070039e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.446271e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.878         	(0.000000e+00 -6.980552e-01 0.000000e+00)	(0.000000e+00 -6.980552e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.502443e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.88          	(0.000000e+00 -6.889949e-01 0.000000e+00)	(0.000000e+00 -6.889949e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.557913e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.882         	(0.000000e+00 -6.798243e-01 0.000000e+00)	(0.000000e+00 -6.798243e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.612671e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.884         	(0.000000e+00 -6.705449e-01 0.000000e+00)	(0.000000e+00 -6.705449e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.666710e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.886         	(0.000000e+00 -6.611582e-01 0.000000e+00)	(0.000000e+00 -6.611582e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.720020e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.888         	(0.000000e+00 -6.516655e-01 0.000000e+00)	(0.000000e+00 -6.516655e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.772594e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.89          	(0.000000e+00 -6.420685e-01 0.000000e+00)	(0.000000e+00 -6.420685e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.824422e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.892         	(0.000000e+00 -6.323686e-01 0.000000e+00)	(0.000000e+00 -6.323686e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.875497e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.894         	(0.000000e+00 -6.225673e-01 0.000000e+00)	(0.000000e+00 -6.225673e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.925809e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.896         	(0.000000e+00 -6.126661e-01 0.000000e+00)	(0.000000e+00 -6.126661e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.975352e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.898         	(0.000000e+00 -6.026667e-01 0.000000e+00)	(0.000000e+00 -6.026667e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.024117e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.9           	(0.000000e+00 -5.925705e-01 0.000000e+00)	(0.000000e+00 -5.925705e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.072097e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.902         	(0.000000e+00 -5.823791e-01 0.000000e+00)	(0.000000e+00 -5.823791e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.119283e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.904         	(0.000000e+00 -5.720941e-01 0.000000e+00)	(0.000000e+00 -5.720941e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.165668e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.906         	(0.000000e+00 -5.617172e-01 0.000000e+00)	(0.000000e+00 -5.617172e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.211245e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.908         	(0.000000e+00 -5.512500e-01 0.000000e+00)	(0.000000e+00 -5.512500e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.256006e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.91          	(0.000000e+00 -5.406940e-01 0.000000e+00)	(0.000000e+00 -5.406940e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.299944e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.912         	(0.000000e+00 -5.300510e-01 0.000000e+00)	(0.000000e+00 -5.300510e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.343052e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.914         	(0.000000e+00 -5.193226e-01 0.000000e+00)	(0.000000e+00 -5.193226e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.385324e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.916         	(0.000000e+00 -5.085106e-01 0.000000e+00)	(0.000000e+00 -5.085106e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.426751e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.918         	(0.000000e+00 -4.976165e-01 0.000000e+00)	(0.000000e+00 -4.976165e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.467328e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.92          	(0.000000e+00 -4.866421e-01 0.000000e+00)	(0.000000e+00 -4.866421e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.507049e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.922         	(0.000000e+00 -4.755892e-01 0.000000e+00)	(0.000000e+00 -4.755892e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.545906e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.924         	(0.000000e+00 -4.644594e-01 0.000000e+00)	(0.000000e+00 -4.644594e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.583893e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.926         	(0.000000e+00 -4.532545e-01 0.000000e+00)	(0.000000e+00 -4.532545e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.621005e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.928         	(0.000000e+00 -4.419762e-01 0.000000e+00)	(0.000000e+00 -4.419762e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.657235e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.93          	(0.000000e+00 -4.306264e-01 0.000000e+00)	(0.000000e+00 -4.306264e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.692577e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.932         	(0.000000e+00 -4.192068e-01 0.000000e+00)	(0.000000e+00 -4.192068e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.727026e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.934         	(0.000000e+00 -4.077192e-01 0.000000e+00)	(0.000000e+00 -4.077192e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.760576e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.936         	(0.000000e+00 -3.961654e-01 0.000000e+00)	(0.000000e+00 -3.961654e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.793222e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.938         	(0.000000e+00 -3.845472e-01 0.000000e+00)	(0.000000e+00 -3.845472e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.824958e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.94          	(0.000000e+00 -3.728665e-01 0.000000e+00)	(0.000000e+00 -3.728665e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.855779e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.942         	(0.000000e+00 -3.611250e-01 0.000000e+00)	(0.000000e+00 -3.611250e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.885681e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.944         	(0.000000e+00 -3.493247e-01 0.000000e+00)	(0.000000e+00 -3.493247e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.914657e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.946         	(0.000000e+00 -3.374673e-01 0.000000e+00)	(0.000000e+00 -3.374673e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.942705e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.948         	(0.000000e+00 -3.255548e-01 0.000000e+00)	(0.000000e+00 -3.255548e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.969818e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.95          	(0.000000e+00 -3.135890e-01 0.000000e+00)	(0.000000e+00 -3.135890e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.995993e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.952         	(0.000000e+00 -3.015718e-01 0.000000e+00)	(0.000000e+00 -3.015718e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.021226e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.954         	(0.000000e+00 -2.895050e-01 0.000000e+00)	(0.000000e+00 -2.895050e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.045511e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.956         	(0.000000e+00 -2.773907e-01 0.000000e+00)	(0.000000e+00 -2.773907e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.068846e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.958         	(0.000000e+00 -2.652306e-01 0.000000e+00)	(0.000000e+00 -2.652306e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.091226e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.96          	(0.000000e+00 -2.530267e-01 0.000000e+00)	(0.000000e+00 -2.530267e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.112648e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.962         	(0.000000e+00 -2.407810e-01 0.000000e+00)	(0.000000e+00 -2.407810e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.133108e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.964         	(0.000000e+00 -2.284953e-01 0.000000e+00)	(0.000000e+00 -2.284953e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.152603e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.966         	(0.000000e+00 -2.161715e-01 0.000000e+00)	(0.000000e+00 -2.161715e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.171129e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.968         	(0.000000e+00 -2.038117e-01 0.000000e+00)	(0.000000e+00 -2.038117e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.188684e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.97          	(0.000000e+00 -1.914178e-01 0.000000e+00)	(0.000000e+00 -1.914178e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.205264e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.972         	(0.000000e+00 -1.789916e-01 0.000000e+00)	(0.000000e+00 -1.789916e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.220867e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.974         	(0.000000e+00 -1.665353e-01 0.000000e+00)	(0.000000e+00 -1.665353e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.235490e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.976         	(0.000000e+00 -1.540507e-01 0.000000e+00)	(0.000000e+00 -1.540507e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.249131e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.978         	(0.000000e+00 -1.415397e-01 0.000000e+00)	(0.000000e+00 -1.415397e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.261787e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.98          	(0.000000e+00 -1.290045e-01 0.000000e+00)	(0.000000e+00 -1.290045e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.273457e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.982         	(0.000000e+00 -1.164469e-01 0.000000e+00)	(0.000000e+00 -1.164469e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.284137e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.984         	(0.000000e+00 -1.038689e-01 0.000000e+00)	(0.000000e+00 -1.038689e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.293828e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.986         	(0.000000e+00 -9.127259e-02 0.000000e+00)	(0.000000e+00 -9.127259e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.302525e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.988         	(0.000000e+00 -7.865984e-02 0.000000e+00)	(0.000000e+00 -7.865984e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.310229e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.99          	(0.000000e+00 -6.603267e-02 0.000000e+00)	(0.000000e+00 -6.603267e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.316938e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.992         	(0.000000e+00 -5.339308e-02 0.000000e+00)	(0.000000e+00 -5.339308e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.322650e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.994         	(0.000000e+00 -4.074307e-02 0.000000e+00)	(0.000000e+00 -4.074307e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.327365e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.996         	(0.000000e+00 -2.808462e-02 0.000000e+00)	(0.000000e+00 -2.808462e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.331081e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.998         	(0.000000e+00 -1.541974e-02 0.000000e+00)	(0.000000e+00 -1.541974e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.333798e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6             	(0.000000e+00 -2.750427e-03 0.000000e+00)	(0.000000e+00 -2.750427e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.335516e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.002         	(0.000000e+00 9.921322e-03 0.000000e+00)	(0.000000e+00 9.921322e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.336233e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.004         	(0.000000e+00 2.259350e-02 0.000000e+00)	(0.000000e+00 2.259350e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.335950e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.006         	(0.000000e+00 3.526412e-02 0.000000e+00)	(0.000000e+00 3.526412e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.334666e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.008         	(0.000000e+00 4.793117e-02 0.000000e+00)	(0.000000e+00 4.793117e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.332382e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.01          	(0.000000e+00 6.059265e-02 0.000000e+00)	(0.000000e+00 6.059265e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.329098e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.012         	(0.000000e+00 7.324656e-02 0.000000e+00)	(0.000000e+00 7.324656e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.324813e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.014         	(0.000000e+00 8.589090e-02 0.000000e+00)	(0.000000e+00 8.589090e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.319530e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.016         	(0.000000e+00 9.852368e-02 0.000000e+00)	(0.000000e+00 9.852368e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.313247e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.018         	(0.000000e+00 1.111429e-01 0.000000e+00)	(0.000000e+00 1.111429e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.305967e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.02          	(0.000000e+00 1.237466e-01 0.000000e+00)	(0.000000e+00 1.237466e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.297690e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
