# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
5.874         	(0.000000e+00 -5.660975e-01 0.000000e+00)	(0.000000e+00 -5.660975e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.514114e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.876         	(0.000000e+00 -5.590245e-01 0.000000e+00)	(0.000000e+00 -5.590245e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.558532e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.878         	(0.000000e+00 -5.518633e-01 0.000000e+00)	(0.000000e+00 -5.518633e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.602388e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.88          	(0.000000e+00 -5.446150e-01 0.000000e+00)	(0.000000e+00 -5.446150e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.645675e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.882         	(0.000000e+00 -5.372806e-01 0.000000e+00)	(0.000000e+00 -5.372806e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.688387e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.884         	(0.000000e+00 -5.298614e-01 0.000000e+00)	(0.000000e+00 -5.298614e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.730516e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.886         	(0.000000e+00 -5.223586e-01 0.000000e+00)	(0.000000e+00 -5.223586e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.772056e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.888         	(0.000000e+00 -5.147732e-01 0.000000e+00)	(0.000000e+00 -5.147732e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.813000e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.89          	(0.000000e+00 -5.071066e-01 0.000000e+00)	(0.000000e+00 -5.071066e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.853342e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.892         	(0.000000e+00 -4.993599e-01 0.000000e+00)	(0.000000e+00 -4.993599e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.893076e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.894         	(0.000000e+00 -4.915343e-01 0.000000e+00)	(0.000000e+00 -4.915343e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.932195e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.896         	(0.000000e+00 -4.836311e-01 0.000000e+00)	(0.000000e+00 -4.836311e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.970693e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.898         	(0.000000e+00 -4.756515e-01 0.000000e+00)	(0.000000e+00 -4.756515e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.008564e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.9           	(0.000000e+00 -4.675968e-01 0.000000e+00)	(0.000000e+00 -4.675968e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.045802e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.902         	(0.000000e+00 -4.594683e-01 0.000000e+00)	(0.000000e+00 -4.594683e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.082401e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.904         	(0.000000e+00 -4.512672e-01 0.000000e+00)	(0.000000e+00 -4.512672e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.118355e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.906         	(0.000000e+00 -4.429949e-01 0.000000e+00)	(0.000000e+00 -4.429949e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.153659e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.908         	(0.000000e+00 -4.346526e-01 0.000000e+00)	(0.000000e+00 -4.346526e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.188307e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.91          	(0.000000e+00 -4.262416e-01 0.000000e+00)	(0.000000e+00 -4.262416e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.222294e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.912         	(0.000000e+00 -4.177634e-01 0.000000e+00)	(0.000000e+00 -4.177634e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.255614e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.914         	(0.000000e+00 -4.092192e-01 0.000000e+00)	(0.000000e+00 -4.092192e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.288262e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.916         	(0.000000e+00 -4.006104e-01 0.000000e+00)	(0.000000e+00 -4.006104e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.320233e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.918         	(0.000000e+00 -3.919383e-01 0.000000e+00)	(0.000000e+00 -3.919383e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.351521e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.92          	(0.000000e+00 -3.832043e-01 0.000000e+00)	(0.000000e+00 -3.832043e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.382123e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.922         	(0.000000e+00 -3.744098e-01 0.000000e+00)	(0.000000e+00 -3.744098e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.412032e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.924         	(0.000000e+00 -3.655561e-01 0.000000e+00)	(0.000000e+00 -3.655561e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.441245e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.926         	(0.000000e+00 -3.566448e-01 0.000000e+00)	(0.000000e+00 -3.566448e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.469756e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.928         	(0.000000e+00 -3.476771e-01 0.000000e+00)	(0.000000e+00 -3.476771e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.497562e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.93          	(0.000000e+00 -3.386545e-01 0.000000e+00)	(0.000000e+00 -3.386545e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.524657e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.932         	(0.000000e+00 -3.295785e-01 0.000000e+00)	(0.000000e+00 -3.295785e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.551038e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.934         	(0.000000e+00 -3.204504e-01 0.000000e+00)	(0.000000e+00 -3.204504e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.576700e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.936         	(0.000000e+00 -3.112717e-01 0.000000e+00)	(0.000000e+00 -3.112717e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.601639e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.938         	(0.000000e+00 -3.020438e-01 0.000000e+00)	(0.000000e+00 -3.020438e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.625852e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.94          	(0.000000e+00 -2.927683e-01 0.000000e+00)	(0.000000e+00 -2.927683e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.649334e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.942         	(0.000000e+00 -2.834465e-01 0.000000e+00)	(0.000000e+00 -2.834465e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.672082e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.944         	(0.000000e+00 -2.740800e-01 0.000000e+00)	(0.000000e+00 -2.740800e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.694093e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.946         	(0.000000e+00 -2.646701e-01 0.000000e+00)	(0.000000e+00 -2.646701e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.715362e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.948         	(0.000000e+00 -2.552185e-01 0.000000e+00)	(0.000000e+00 -2.552185e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.735886e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.95          	(0.000000e+00 -2.457266e-01 0.000000e+00)	(0.000000e+00 -2.457266e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.755663e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.952         	(0.000000e+00 -2.361959e-01 0.000000e+00)	(0.000000e+00 -2.361959e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.774688e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.954         	(0.000000e+00 -2.266278e-01 0.000000e+00)	(0.000000e+00 -2.266278e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.792960e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.956         	(0.000000e+00 -2.170240e-01 0.000000e+00)	(0.000000e+00 -2.170240e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.810474e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.958         	(0.000000e+00 -2.073859e-01 0.000000e+00)	(0.000000e+00 -2.073859e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.827229e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.96          	(0.000000e+00 -1.977151e-01 0.000000e+00)	(0.000000e+00 -1.977151e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.843222e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.962         	(0.000000e+00 -1.880130e-01 0.000000e+00)	(0.000000e+00 -1.880130e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.858450e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.964         	(0.000000e+00 -1.782813e-01 0.000000e+00)	(0.000000e+00 -1.782813e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.872911e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.966         	(0.000000e+00 -1.685214e-01 0.000000e+00)	(0.000000e+00 -1.685214e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.886602e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.968         	(0.000000e+00 -1.587349e-01 0.000000e+00)	(0.000000e+00 -1.587349e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.899521e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.97          	(0.000000e+00 -1.489233e-01 0.000000e+00)	(0.000000e+00 -1.489233e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.911667e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.972         	(0.000000e+00 -1.390882e-01 0.000000e+00)	(0.000000e+00 -1.390882e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.923038e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.974         	(0.000000e+00 -1.292312e-01 0.000000e+00)	(0.000000e+00 -1.292312e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.933630e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.976         	(0.000000e+00 -1.193537e-01 0.000000e+00)	(0.000000e+00 -1.193537e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.943444e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.978         	(0.000000e+00 -1.094574e-01 0.000000e+00)	(0.000000e+00 -1.094574e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.952477e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.98          	(0.000000e+00 -9.954379e-02 0.000000e+00)	(0.000000e+00 -9.954379e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.960728e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.982         	(0.000000e+00 -8.961448e-02 0.000000e+00)	(0.000000e+00 -8.961448e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.968196e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.984         	(0.000000e+00 -7.967101e-02 0.000000e+00)	(0.000000e+00 -7.967101e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.974879e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.986         	(0.000000e+00 -6.971496e-02 0.000000e+00)	(0.000000e+00 -6.971496e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.980777e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.988         	(0.000000e+00 -5.974790e-02 0.000000e+00)	(0.000000e+00 -5.974790e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.985888e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.99          	(0.000000e+00 -4.977141e-02 0.000000e+00)	(0.000000e+00 -4.977141e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.990211e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.992         	(0.000000e+00 -3.978706e-02 0.000000e+00)	(0.000000e+00 -3.978706e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.993747e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.994         	(0.000000e+00 -2.979642e-02 0.000000e+00)	(0.000000e+00 -2.979642e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.996494e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.996         	(0.000000e+00 -1.980108e-02 0.000000e+00)	(0.000000e+00 -1.980108e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.998452e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
5.998         	(0.000000e+00 -9.802616e-03 0.000000e+00)	(0.000000e+00 -9.802616e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.999621e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6             	(0.000000e+00 1.973995e-04 0.000000e+00)	(0.000000e+00 1.973995e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.000000e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.002         	(0.000000e+00 1.019738e-02 0.000000e+00)	(0.000000e+00 1.019738e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.999589e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.004         	(0.000000e+00 2.019576e-02 0.000000e+00)	(0.000000e+00 2.019576e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.998390e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.006         	(0.000000e+00 3.019094e-02 0.000000e+00)	(0.000000e+00 3.019094e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.996400e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.008         	(0.000000e+00 4.018136e-02 0.000000e+00)	(0.000000e+00 4.018136e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.993622e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.01          	(0.000000e+00 5.016543e-02 0.000000e+00)	(0.000000e+00 5.016543e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.990055e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.012         	(0.000000e+00 6.014158e-02 0.000000e+00)	(0.000000e+00 6.014158e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.985701e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.014         	(0.000000e+00 7.010823e-02 0.000000e+00)	(0.000000e+00 7.010823e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.980559e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.016         	(0.000000e+00 8.006382e-02 0.000000e+00)	(0.000000e+00 8.006382e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.974630e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.018         	(0.000000e+00 9.000675e-02 0.000000e+00)	(0.000000e+00 9.000675e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.967916e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.02          	(0.000000e+00 9.993548e-02 0.000000e+00)	(0.000000e+00 9.993548e-02 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.960417e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.022         	(0.000000e+00 1.098484e-01 0.000000e+00)	(0.000000e+00 1.098484e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.952135e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.024         	(0.000000e+00 1.197440e-01 0.000000e+00)	(0.000000e+00 1.197440e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.943072e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.026         	(0.000000e+00 1.296207e-01 0.000000e+00)	(0.000000e+00 1.296207e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.933227e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.028         	(0.000000e+00 1.394769e-01 0.000000e+00)	(0.000000e+00 1.394769e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.922603e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.03          	(0.000000e+00 1.493111e-01 0.000000e+00)	(0.000000e+00 1.493111e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.911203e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.032         	(0.000000e+00 1.591217e-01 0.000000e+00)	(0.000000e+00 1.591217e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.899026e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.034         	(0.000000e+00 1.689072e-01 0.000000e+00)	(0.000000e+00 1.689072e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.886076e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.036         	(0.000000e+00 1.786660e-01 0.000000e+00)	(0.000000e+00 1.786660e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.872354e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.038         	(0.000000e+00 1.883966e-01 0.000000e+00)	(0.000000e+00 1.883966e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.857863e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.04          	(0.000000e+00 1.980975e-01 0.000000e+00)	(0.000000e+00 1.980975e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.842605e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.042         	(0.000000e+00 2.077671e-01 0.000000e+00)	(0.000000e+00 2.077671e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.826582e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.044         	(0.000000e+00 2.174038e-01 0.000000e+00)	(0.000000e+00 2.174038e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.809797e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.046         	(0.000000e+00 2.270063e-01 0.000000e+00)	(0.000000e+00 2.270063e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.792253e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.048         	(0.000000e+00 2.365728e-01 0.000000e+00)	(0.000000e+00 2.365728e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.773951e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.05          	(0.000000e+00 2.461021e-01 0.000000e+00)	(0.000000e+00 2.461021e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.754896e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.052         	(0.000000e+00 2.555924e-01 0.000000e+00)	(0.000000e+00 2.555924e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.735090e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.054         	(0.000000e+00 2.650424e-01 0.000000e+00)	(0.000000e+00 2.650424e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.714536e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.056         	(0.000000e+00 2.744506e-01 0.000000e+00)	(0.000000e+00 2.744506e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.693238e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.058         	(0.000000e+00 2.838154e-01 0.000000e+00)	(0.000000e+00 2.838154e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.671198e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.06          	(0.000000e+00 2.931354e-01 0.000000e+00)	(0.000000e+00 2.931354e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.648421e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.062         	(0.000000e+00 3.024091e-01 0.000000e+00)	(0.000000e+00 3.024091e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.624910e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.064         	(0.000000e+00 3.116350e-01 0.000000e+00)	(0.000000e+00 3.116350e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.600669e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.066         	(0.000000e+00 3.208117e-01 0.000000e+00)	(0.000000e+00 3.208117e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.575701e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.068         	(0.000000e+00 3.299378e-01 0.000000e+00)	(0.000000e+00 3.299378e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.550010e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.07          	(0.000000e+00 3.390118e-01 0.000000e+00)	(0.000000e+00 3.390118e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.523601e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.072         	(0.000000e+00 3.480322e-01 0.000000e+00)	(0.000000e+00 3.480322e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.496477e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.074         	(0.000000e+00 3.569977e-01 0.000000e+00)	(0.000000e+00 3.569977e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.468644e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.076         	(0.000000e+00 3.659068e-01 0.000000e+00)	(0.000000e+00 3.659068e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.440105e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
