# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
6.089         	(0.000000e+00 4.222119e-01 0.000000e+00)	(0.000000e+00 4.222119e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.238223e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.09          	(0.000000e+00 4.264418e-01 0.000000e+00)	(0.000000e+00 4.264418e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.221471e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.091         	(0.000000e+00 4.306549e-01 0.000000e+00)	(0.000000e+00 4.306549e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.204553e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.092         	(0.000000e+00 4.348509e-01 0.000000e+00)	(0.000000e+00 4.348509e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.187468e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.093         	(0.000000e+00 4.390298e-01 0.000000e+00)	(0.000000e+00 4.390298e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.170218e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.094         	(0.000000e+00 4.431914e-01 0.000000e+00)	(0.000000e+00 4.431914e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.152804e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.095         	(0.000000e+00 4.473354e-01 0.000000e+00)	(0.000000e+00 4.473354e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.135226e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.096         	(0.000000e+00 4.514618e-01 0.000000e+00)	(0.000000e+00 4.514618e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.117484e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.097         	(0.000000e+00 4.555704e-01 0.000000e+00)	(0.000000e+00 4.555704e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.099580e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.098         	(0.000000e+00 4.596610e-01 0.000000e+00)	(0.000000e+00 4.596610e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.081514e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.099         	(0.000000e+00 4.637334e-01 0.000000e+00)	(0.000000e+00 4.637334e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.063287e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.1           	(0.000000e+00 4.677875e-01 0.000000e+00)	(0.000000e+00 4.677875e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.044900e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.101         	(0.000000e+00 4.718232e-01 0.000000e+00)	(0.000000e+00 4.718232e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.026353e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.102         	(0.000000e+00 4.758402e-01 0.000000e+00)	(0.000000e+00 4.758402e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.007646e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.103         	(0.000000e+00 4.798385e-01 0.000000e+00)	(0.000000e+00 4.798385e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.988782e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.104         	(0.000000e+00 4.838178e-01 0.000000e+00)	(0.000000e+00 4.838178e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.969760e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.105         	(0.000000e+00 4.877780e-01 0.000000e+00)	(0.000000e+00 4.877780e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.950582e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.106         	(0.000000e+00 4.917190e-01 0.000000e+00)	(0.000000e+00 4.917190e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.931247e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.107         	(0.000000e+00 4.956405e-01 0.000000e+00)	(0.000000e+00 4.956405e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.911757e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.108         	(0.000000e+00 4.995425e-01 0.000000e+00)	(0.000000e+00 4.995425e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.892113e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.109         	(0.000000e+00 5.034247e-01 0.000000e+00)	(0.000000e+00 5.034247e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.872316e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.11          	(0.000000e+00 5.072871e-01 0.000000e+00)	(0.000000e+00 5.072871e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.852365e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.111         	(0.000000e+00 5.111295e-01 0.000000e+00)	(0.000000e+00 5.111295e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.832262e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.112         	(0.000000e+00 5.149516e-01 0.000000e+00)	(0.000000e+00 5.149516e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.812008e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.113         	(0.000000e+00 5.187535e-01 0.000000e+00)	(0.000000e+00 5.187535e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.791604e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.114         	(0.000000e+00 5.225348e-01 0.000000e+00)	(0.000000e+00 5.225348e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.771049e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.115         	(0.000000e+00 5.262956e-01 0.000000e+00)	(0.000000e+00 5.262956e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.750346e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.116         	(0.000000e+00 5.300355e-01 0.000000e+00)	(0.000000e+00 5.300355e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.729495e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.117         	(0.000000e+00 5.337546e-01 0.000000e+00)	(0.000000e+00 5.337546e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.708497e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.118         	(0.000000e+00 5.374525e-01 0.000000e+00)	(0.000000e+00 5.374525e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.687352e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.119         	(0.000000e+00 5.411293e-01 0.000000e+00)	(0.000000e+00 5.411293e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.666062e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.12          	(0.000000e+00 5.447847e-01 0.000000e+00)	(0.000000e+00 5.447847e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.644627e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.121         	(0.000000e+00 5.484185e-01 0.000000e+00)	(0.000000e+00 5.484185e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.623048e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.122         	(0.000000e+00 5.520308e-01 0.000000e+00)	(0.000000e+00 5.520308e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.601326e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.123         	(0.000000e+00 5.556212e-01 0.000000e+00)	(0.000000e+00 5.556212e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.579461e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.124         	(0.000000e+00 5.591897e-01 0.000000e+00)	(0.000000e+00 5.591897e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.557456e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.125         	(0.000000e+00 5.627361e-01 0.000000e+00)	(0.000000e+00 5.627361e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.535310e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.126         	(0.000000e+00 5.662603e-01 0.000000e+00)	(0.000000e+00 5.662603e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.513025e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.127         	(0.000000e+00 5.697621e-01 0.000000e+00)	(0.000000e+00 5.697621e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.490600e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.128         	(0.000000e+00 5.732415e-01 0.000000e+00)	(0.000000e+00 5.732415e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.468038e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.129         	(0.000000e+00 5.766982e-01 0.000000e+00)	(0.000000e+00 5.766982e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.445340e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.13          	(0.000000e+00 5.801322e-01 0.000000e+00)	(0.000000e+00 5.801322e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.422505e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.131         	(0.000000e+00 5.835432e-01 0.000000e+00)	(0.000000e+00 5.835432e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.399535e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.132         	(0.000000e+00 5.869312e-01 0.000000e+00)	(0.000000e+00 5.869312e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.376430e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.133         	(0.000000e+00 5.902961e-01 0.000000e+00)	(0.000000e+00 5.902961e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.353193e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.134         	(0.000000e+00 5.936376e-01 0.000000e+00)	(0.000000e+00 5.936376e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.329823e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.135         	(0.000000e+00 5.969557e-01 0.000000e+00)	(0.000000e+00 5.969557e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.306322e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.136         	(0.000000e+00 6.002503e-01 0.000000e+00)	(0.000000e+00 6.002503e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.282690e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.137         	(0.000000e+00 6.035211e-01 0.000000e+00)	(0.000000e+00 6.035211e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.258928e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.138         	(0.000000e+00 6.067681e-01 0.000000e+00)	(0.000000e+00 6.067681e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.235038e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.139         	(0.000000e+00 6.099912e-01 0.000000e+00)	(0.000000e+00 6.099912e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.211020e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.14          	(0.000000e+00 6.131902e-01 0.000000e+00)	(0.000000e+00 6.131902e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.186875e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.141         	(0.000000e+00 6.163649e-01 0.000000e+00)	(0.000000e+00 6.163649e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.162605e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.142         	(0.000000e+00 6.195154e-01 0.000000e+00)	(0.000000e+00 6.195154e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.138210e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.143         	(0.000000e+00 6.226414e-01 0.000000e+00)	(0.000000e+00 6.226414e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.113691e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.144         	(0.000000e+00 6.257428e-01 0.000000e+00)	(0.000000e+00 6.257428e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.089048e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.145         	(0.000000e+00 6.288195e-01 0.000000e+00)	(0.000000e+00 6.288195e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.064284e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.146         	(0.000000e+00 6.318713e-01 0.000000e+00)	(0.000000e+00 6.318713e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.039399e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.147         	(0.000000e+00 6.348983e-01 0.000000e+00)	(0.000000e+00 6.348983e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.014394e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.148         	(0.000000e+00 6.379001e-01 0.000000e+00)	(0.000000e+00 6.379001e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.989270e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.149         	(0.000000e+00 6.408768e-01 0.000000e+00)	(0.000000e+00 6.408768e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.964028e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.15          	(0.000000e+00 6.438282e-01 0.000000e+00)	(0.000000e+00 6.438282e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.938669e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.151         	(0.000000e+00 6.467541e-01 0.000000e+00)	(0.000000e+00 6.467541e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.913194e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.152         	(0.000000e+00 6.496546e-01 0.000000e+00)	(0.000000e+00 6.496546e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.887604e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.153         	(0.000000e+00 6.525293e-01 0.000000e+00)	(0.000000e+00 6.525293e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.861900e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.154         	(0.000000e+00 6.553784e-01 0.000000e+00)	(0.000000e+00 6.553784e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.836083e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.155         	(0.000000e+00 6.582015e-01 0.000000e+00)	(0.000000e+00 6.582015e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.810154e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.156         	(0.000000e+00 6.609987e-01 0.000000e+00)	(0.000000e+00 6.609987e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.784114e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.157         	(0.000000e+00 6.637697e-01 0.000000e+00)	(0.000000e+00 6.637697e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.757964e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.158         	(0.000000e+00 6.665146e-01 0.000000e+00)	(0.000000e+00 6.665146e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.731705e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.159         	(0.000000e+00 6.692331e-01 0.000000e+00)	(0.000000e+00 6.692331e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.705339e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.16          	(0.000000e+00 6.719253e-01 0.000000e+00)	(0.000000e+00 6.719253e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.678865e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.161         	(0.000000e+00 6.745909e-01 0.000000e+00)	(0.000000e+00 6.745909e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.652286e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.162         	(0.000000e+00 6.772298e-01 0.000000e+00)	(0.000000e+00 6.772298e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.625602e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.163         	(0.000000e+00 6.798421e-01 0.000000e+00)	(0.000000e+00 6.798421e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.598815e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.164         	(0.000000e+00 6.824275e-01 0.000000e+00)	(0.000000e+00 6.824275e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.571925e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.165         	(0.000000e+00 6.849859e-01 0.000000e+00)	(0.000000e+00 6.849859e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.544933e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.166         	(0.000000e+00 6.875173e-01 0.000000e+00)	(0.000000e+00 6.875173e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.517841e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.167         	(0.000000e+00 6.900216e-01 0.000000e+00)	(0.000000e+00 6.900216e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.490649e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.168         	(0.000000e+00 6.924986e-01 0.000000e+00)	(0.000000e+00 6.924986e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.463359e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.169         	(0.000000e+00 6.949483e-01 0.000000e+00)	(0.000000e+00 6.949483e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.435972e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.17          	(0.000000e+00 6.973706e-01 0.000000e+00)	(0.000000e+00 6.973706e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.408489e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.171         	(0.000000e+00 6.997653e-01 0.000000e+00)	(0.000000e+00 6.997653e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.380911e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.172         	(0.000000e+00 7.021324e-01 0.000000e+00)	(0.000000e+00 7.021324e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.353238e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.173         	(0.000000e+00 7.044718e-01 0.000000e+00)	(0.000000e+00 7.044718e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.325473e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.174         	(0.000000e+00 7.067834e-01 0.000000e+00)	(0.000000e+00 7.067834e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.297616e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.175         	(0.000000e+00 7.090670e-01 0.000000e+00)	(0.000000e+00 7.090670e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.269668e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.176         	(0.000000e+00 7.113227e-01 0.000000e+00)	(0.000000e+00 7.113227e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.241631e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.177         	(0.000000e+00 7.135503e-01 0.000000e+00)	(0.000000e+00 7.135503e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.213505e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.178         	(0.000000e+00 7.157497e-01 0.000000e+00)	(0.000000e+00 7.157497e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.185292e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.179         	(0.000000e+00 7.179209e-01 0.000000e+00)	(0.000000e+00 7.179209e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.156992e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.18          	(0.000000e+00 7.200637e-01 0.000000e+00)	(0.000000e+00 7.200637e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.128607e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.181         	(0.000000e+00 7.221781e-01 0.000000e+00)	(0.000000e+00 7.221781e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.100139e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.182         	(0.000000e+00 7.242640e-01 0.000000e+00)	(0.000000e+00 7.242640e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.071587e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.183         	(0.000000e+00 7.263213e-01 0.000000e+00)	(0.000000e+00 7.263213e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.042954e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.184         	(0.000000e+00 7.283499e-01 0.000000e+00)	(0.000000e+00 7.283499e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.014240e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.185         	(0.000000e+00 7.303497e-01 0.000000e+00)	(0.000000e+00 7.303497e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.985446e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.186         	(0.000000e+00 7.323208e-01 0.000000e+00)	(0.000000e+00 7.323208e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.956574e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.187         	(0.000000e+00 7.342629e-01 0.000000e+00)	(0.000000e+00 7.342629e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.927625e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.188         	(0.000000e+00 7.361760e-01 0.000000e+00)	(0.000000e+00 7.361760e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.898600e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.189         	(0.000000e+00 7.380601e-01 0.000000e+00)	(0.000000e+00 7.380601e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.869499e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.19          	(0.000000e+00 7.399150e-01 0.000000e+00)	(0.000000e+00 7.399150e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.840325e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
6.191         	(0.000000e+00 7.417407e-01 0.000000e+00)	(0.000000e+00 7.417407e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.811079e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
