# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
7.38          	(0.000000e+00 6.307286e-01 0.000000e+00)	(0.000000e+00 6.307286e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.200549e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.381         	(0.000000e+00 6.265155e-01 0.000000e+00)	(0.000000e+00 6.265155e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.225532e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.382         	(0.000000e+00 6.222776e-01 0.000000e+00)	(0.000000e+00 6.222776e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.250349e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.383         	(0.000000e+00 6.180149e-01 0.000000e+00)	(0.000000e+00 6.180149e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.274999e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.384         	(0.000000e+00 6.137277e-01 0.000000e+00)	(0.000000e+00 6.137277e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.299482e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.385         	(0.000000e+00 6.094160e-01 0.000000e+00)	(0.000000e+00 6.094160e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.323795e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.386         	(0.000000e+00 6.050802e-01 0.000000e+00)	(0.000000e+00 6.050802e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.347939e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.387         	(0.000000e+00 6.007202e-01 0.000000e+00)	(0.000000e+00 6.007202e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.371912e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.388         	(0.000000e+00 5.963364e-01 0.000000e+00)	(0.000000e+00 5.963364e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.395714e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.389         	(0.000000e+00 5.919289e-01 0.000000e+00)	(0.000000e+00 5.919289e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.419343e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.39          	(0.000000e+00 5.874978e-01 0.000000e+00)	(0.000000e+00 5.874978e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.442798e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.391         	(0.000000e+00 5.830434e-01 0.000000e+00)	(0.000000e+00 5.830434e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.466079e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.392         	(0.000000e+00 5.785657e-01 0.000000e+00)	(0.000000e+00 5.785657e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.489185e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.393         	(0.000000e+00 5.740651e-01 0.000000e+00)	(0.000000e+00 5.740651e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.512114e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.394         	(0.000000e+00 5.695416e-01 0.000000e+00)	(0.000000e+00 5.695416e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.534866e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.395         	(0.000000e+00 5.649955e-01 0.000000e+00)	(0.000000e+00 5.649955e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.557440e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.396         	(0.000000e+00 5.604268e-01 0.000000e+00)	(0.000000e+00 5.604268e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.579835e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.397         	(0.000000e+00 5.558359e-01 0.000000e+00)	(0.000000e+00 5.558359e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.602050e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.398         	(0.000000e+00 5.512228e-01 0.000000e+00)	(0.000000e+00 5.512228e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.624084e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.399         	(0.000000e+00 5.465878e-01 0.000000e+00)	(0.000000e+00 5.465878e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.645936e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.4           	(0.000000e+00 5.419310e-01 0.000000e+00)	(0.000000e+00 5.419310e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.667606e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.401         	(0.000000e+00 5.372527e-01 0.000000e+00)	(0.000000e+00 5.372527e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.689093e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.402         	(0.000000e+00 5.325529e-01 0.000000e+00)	(0.000000e+00 5.325529e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.710395e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.403         	(0.000000e+00 5.278320e-01 0.000000e+00)	(0.000000e+00 5.278320e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.731512e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.404         	(0.000000e+00 5.230900e-01 0.000000e+00)	(0.000000e+00 5.230900e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.752443e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.405         	(0.000000e+00 5.183272e-01 0.000000e+00)	(0.000000e+00 5.183272e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.773188e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.406         	(0.000000e+00 5.135437e-01 0.000000e+00)	(0.000000e+00 5.135437e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.793744e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.407         	(0.000000e+00 5.087398e-01 0.000000e+00)	(0.000000e+00 5.087398e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.814113e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.408         	(0.000000e+00 5.039156e-01 0.000000e+00)	(0.000000e+00 5.039156e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.834292e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.409         	(0.000000e+00 4.990713e-01 0.000000e+00)	(0.000000e+00 4.990713e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.854281e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.41          	(0.000000e+00 4.942071e-01 0.000000e+00)	(0.000000e+00 4.942071e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.874079e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.411         	(0.000000e+00 4.893232e-01 0.000000e+00)	(0.000000e+00 4.893232e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.893686e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.412         	(0.000000e+00 4.844199e-01 0.000000e+00)	(0.000000e+00 4.844199e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.913100e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.413         	(0.000000e+00 4.794971e-01 0.000000e+00)	(0.000000e+00 4.794971e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.932321e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.414         	(0.000000e+00 4.745553e-01 0.000000e+00)	(0.000000e+00 4.745553e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.951347e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.415         	(0.000000e+00 4.695945e-01 0.000000e+00)	(0.000000e+00 4.695945e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.970180e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.416         	(0.000000e+00 4.646150e-01 0.000000e+00)	(0.000000e+00 4.646150e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.988817e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.417         	(0.000000e+00 4.596170e-01 0.000000e+00)	(0.000000e+00 4.596170e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.007257e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.418         	(0.000000e+00 4.546006e-01 0.000000e+00)	(0.000000e+00 4.546006e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.025501e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.419         	(0.000000e+00 4.495661e-01 0.000000e+00)	(0.000000e+00 4.495661e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.043547e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.42          	(0.000000e+00 4.445136e-01 0.000000e+00)	(0.000000e+00 4.445136e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.061394e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.421         	(0.000000e+00 4.394434e-01 0.000000e+00)	(0.000000e+00 4.394434e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.079043e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.422         	(0.000000e+00 4.343557e-01 0.000000e+00)	(0.000000e+00 4.343557e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.096491e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.423         	(0.000000e+00 4.292505e-01 0.000000e+00)	(0.000000e+00 4.292505e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.113739e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.424         	(0.000000e+00 4.241283e-01 0.000000e+00)	(0.000000e+00 4.241283e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.130786e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.425         	(0.000000e+00 4.189891e-01 0.000000e+00)	(0.000000e+00 4.189891e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.147631e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.426         	(0.000000e+00 4.138331e-01 0.000000e+00)	(0.000000e+00 4.138331e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.164274e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.427         	(0.000000e+00 4.086606e-01 0.000000e+00)	(0.000000e+00 4.086606e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.180713e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.428         	(0.000000e+00 4.034718e-01 0.000000e+00)	(0.000000e+00 4.034718e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.196948e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.429         	(0.000000e+00 3.982668e-01 0.000000e+00)	(0.000000e+00 3.982668e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.212979e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.43          	(0.000000e+00 3.930459e-01 0.000000e+00)	(0.000000e+00 3.930459e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.228805e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.431         	(0.000000e+00 3.878093e-01 0.000000e+00)	(0.000000e+00 3.878093e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.244425e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.432         	(0.000000e+00 3.825572e-01 0.000000e+00)	(0.000000e+00 3.825572e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.259838e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.433         	(0.000000e+00 3.772897e-01 0.000000e+00)	(0.000000e+00 3.772897e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.275045e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.434         	(0.000000e+00 3.720072e-01 0.000000e+00)	(0.000000e+00 3.720072e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.290043e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.435         	(0.000000e+00 3.667098e-01 0.000000e+00)	(0.000000e+00 3.667098e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.304834e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.436         	(0.000000e+00 3.613976e-01 0.000000e+00)	(0.000000e+00 3.613976e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.319416e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.437         	(0.000000e+00 3.560710e-01 0.000000e+00)	(0.000000e+00 3.560710e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.333788e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.438         	(0.000000e+00 3.507302e-01 0.000000e+00)	(0.000000e+00 3.507302e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.347950e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.439         	(0.000000e+00 3.453752e-01 0.000000e+00)	(0.000000e+00 3.453752e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.361902e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.44          	(0.000000e+00 3.400065e-01 0.000000e+00)	(0.000000e+00 3.400065e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.375642e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.441         	(0.000000e+00 3.346241e-01 0.000000e+00)	(0.000000e+00 3.346241e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.389171e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.442         	(0.000000e+00 3.292282e-01 0.000000e+00)	(0.000000e+00 3.292282e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.402488e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.443         	(0.000000e+00 3.238192e-01 0.000000e+00)	(0.000000e+00 3.238192e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.415592e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.444         	(0.000000e+00 3.183972e-01 0.000000e+00)	(0.000000e+00 3.183972e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.428483e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.445         	(0.000000e+00 3.129623e-01 0.000000e+00)	(0.000000e+00 3.129623e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.441159e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.446         	(0.000000e+00 3.075149e-01 0.000000e+00)	(0.000000e+00 3.075149e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.453622e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.447         	(0.000000e+00 3.020552e-01 0.000000e+00)	(0.000000e+00 3.020552e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.465870e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.448         	(0.000000e+00 2.965833e-01 0.000000e+00)	(0.000000e+00 2.965833e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.477902e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.449         	(0.000000e+00 2.910995e-01 0.000000e+00)	(0.000000e+00 2.910995e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.489719e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.45          	(0.000000e+00 2.856040e-01 0.000000e+00)	(0.000000e+00 2.856040e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.501319e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.451         	(0.000000e+00 2.800970e-01 0.000000e+00)	(0.000000e+00 2.800970e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.512703e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.452         	(0.000000e+00 2.745787e-01 0.000000e+00)	(0.000000e+00 2.745787e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.523869e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.453         	(0.000000e+00 2.690493e-01 0.000000e+00)	(0.000000e+00 2.690493e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.534818e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.454         	(0.000000e+00 2.635092e-01 0.000000e+00)	(0.000000e+00 2.635092e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.545549e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.455         	(0.000000e+00 2.579584e-01 0.000000e+00)	(0.000000e+00 2.579584e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.556061e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.456         	(0.000000e+00 2.523971e-01 0.000000e+00)	(0.000000e+00 2.523971e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.566355e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.457         	(0.000000e+00 2.468258e-01 0.000000e+00)	(0.000000e+00 2.468258e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.576429e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.458         	(0.000000e+00 2.412444e-01 0.000000e+00)	(0.000000e+00 2.412444e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.586283e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.459         	(0.000000e+00 2.356533e-01 0.000000e+00)	(0.000000e+00 2.356533e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.595917e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.46          	(0.000000e+00 2.300527e-01 0.000000e+00)	(0.000000e+00 2.300527e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.605331e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.461         	(0.000000e+00 2.244427e-01 0.000000e+00)	(0.000000e+00 2.244427e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.614523e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.462         	(0.000000e+00 2.188237e-01 0.000000e+00)	(0.000000e+00 2.188237e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.623495e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.463         	(0.000000e+00 2.131959e-01 0.000000e+00)	(0.000000e+00 2.131959e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.632244e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.464         	(0.000000e+00 2.075594e-01 0.000000e+00)	(0.000000e+00 2.075594e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.640772e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.465         	(0.000000e+00 2.019144e-01 0.000000e+00)	(0.000000e+00 2.019144e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.649077e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.466         	(0.000000e+00 1.962613e-01 0.000000e+00)	(0.000000e+00 1.962613e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.657160e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.467         	(0.000000e+00 1.906002e-01 0.000000e+00)	(0.000000e+00 1.906002e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.665020e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.468         	(0.000000e+00 1.849314e-01 0.000000e+00)	(0.000000e+00 1.849314e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.672656e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.469         	(0.000000e+00 1.792550e-01 0.000000e+00)	(0.000000e+00 1.792550e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.680069e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.47          	(0.000000e+00 1.735714e-01 0.000000e+00)	(0.000000e+00 1.735714e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.687258e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.471         	(0.000000e+00 1.678806e-01 0.000000e+00)	(0.000000e+00 1.678806e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.694222e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.472         	(0.000000e+00 1.621830e-01 0.000000e+00)	(0.000000e+00 1.621830e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.700962e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.473         	(0.000000e+00 1.564788e-01 0.000000e+00)	(0.000000e+00 1.564788e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.707477e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.474         	(0.000000e+00 1.507682e-01 0.000000e+00)	(0.000000e+00 1.507682e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.713767e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.475         	(0.000000e+00 1.450514e-01 0.000000e+00)	(0.000000e+00 1.450514e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.719832e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.476         	(0.000000e+00 1.393286e-01 0.000000e+00)	(0.000000e+00 1.393286e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.725671e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.477         	(0.000000e+00 1.336002e-01 0.000000e+00)	(0.000000e+00 1.336002e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.731285e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.478         	(0.000000e+00 1.278662e-01 0.000000e+00)	(0.000000e+00 1.278662e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.736672e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.479         	(0.000000e+00 1.221269e-01 0.000000e+00)	(0.000000e+00 1.221269e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.741833e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.48          	(0.000000e+00 1.163826e-01 0.000000e+00)	(0.000000e+00 1.163826e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.746768e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
7.481         	(0.000000e+00 1.106335e-01 0.000000e+00)	(0.000000e+00 1.106335e-01 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.751476e+00 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
